episode,timestep,return,length,epsilon,loss,mean_q,success,avg_return_100,buffer_size
0,499,-500.0,500,0.9967333333333319,0,0
1,999,-500.0,500,0.9934666666666638,0,0
2,1499,-500.0,500,0.9901999999999958,0,0
3,1999,-500.0,500,0.9869333333333277,0,0
4,2499,-500.0,500,0.9836666666666596,0,0
5,2999,-500.0,500,0.9803999999999915,0,0
