episode,timestep,return,length,epsilon,loss,mean_q,success
25,5199,-200.0,200,0.9012000000000455,0.0027317923959344625,-4.307418346405029,0
26,5399,-200.0,200,0.8974000000000473,0.002580883912742138,-4.303564071655273,0
27,5599,-200.0,200,0.893600000000049,0.0009974949061870575,-4.350212097167969,0
28,5799,-200.0,200,0.8898000000000508,0.0011344393715262413,-4.352942943572998,0
29,5999,-200.0,200,0.8860000000000525,0.17001907527446747,-4.249538421630859,0
30,6199,-200.0,200,0.8822000000000543,0.009520106017589569,-5.083939552307129,0
31,6399,-200.0,200,0.878400000000056,0.003949494566768408,-5.112810134887695,0
32,6599,-200.0,200,0.8746000000000578,0.0009320488316006958,-5.1819562911987305,0
33,6799,-200.0,200,0.8708000000000595,0.0006255581974983215,-5.1666717529296875,0
34,6999,-200.0,200,0.8670000000000613,0.0026183067820966244,-5.180827617645264,0
35,7199,-200.0,200,0.863200000000063,0.005326190032064915,-6.009895324707031,0
36,7399,-200.0,200,0.8594000000000648,0.004188252612948418,-6.0005974769592285,0
37,7599,-200.0,200,0.8556000000000665,0.003288372652605176,-6.030575275421143,0
38,7799,-200.0,200,0.8518000000000683,0.006406958680599928,-6.053008079528809,0
39,7999,-200.0,200,0.84800000000007,0.005487005691975355,-6.040510177612305,0
40,8199,-200.0,200,0.8442000000000718,0.012455308809876442,-6.857820510864258,0
41,8399,-200.0,200,0.8404000000000735,0.006112820003181696,-6.880892753601074,0
42,8599,-200.0,200,0.8366000000000753,0.006841827649623156,-6.88644552230835,0
43,8799,-200.0,200,0.832800000000077,0.0013725063763558865,-6.896989345550537,0
44,8999,-200.0,200,0.8290000000000788,0.0012533760163933039,-6.925496578216553,0
45,9199,-200.0,200,0.8252000000000805,0.006829926744103432,-7.851609230041504,0
46,9399,-200.0,200,0.8214000000000823,0.7450050115585327,-7.740924835205078,0
47,9599,-200.0,200,0.817600000000084,0.011651406064629555,-7.704284191131592,0
48,9799,-200.0,200,0.8138000000000858,0.6490380167961121,-7.729686260223389,0
49,9999,-200.0,200,0.8100000000000875,0.7426197528839111,-7.766236305236816,0
50,10199,-200.0,200,0.8062000000000893,0.8744849562644958,-8.584510803222656,0
51,10399,-200.0,200,0.802400000000091,0.009148620069026947,-8.552545547485352,0
52,10599,-200.0,200,0.7986000000000928,0.022366411983966827,-8.502416610717773,0
53,10799,-200.0,200,0.7948000000000945,0.9489446878433228,-8.51923942565918,0
54,10999,-200.0,200,0.7910000000000963,0.05411238223314285,-8.403010368347168,0
55,11199,-200.0,200,0.787200000000098,0.9858153462409973,-9.275498390197754,0
56,11399,-200.0,200,0.7834000000000998,0.013918674550950527,-9.38353157043457,0
57,11599,-200.0,200,0.7796000000001015,0.0031493562273681164,-9.233879089355469,0
58,11799,-200.0,200,0.7758000000001033,0.005119090899825096,-9.217077255249023,0
59,11999,-200.0,200,0.772000000000105,0.016277162358164787,-9.108861923217773,0
60,12199,-200.0,200,0.7682000000001068,0.0024421694688498974,-9.943803787231445,0
61,12399,-200.0,200,0.7644000000001085,0.005635375156998634,-9.974924087524414,0
62,12599,-200.0,200,0.7606000000001103,0.008004260249435902,-9.877779006958008,0
63,12799,-200.0,200,0.756800000000112,1.0812668800354004,-10.005461692810059,0
64,12999,-200.0,200,0.7530000000001138,2.4324023723602295,-9.842347145080566,0
65,13199,-200.0,200,0.7492000000001156,0.005596141330897808,-10.584091186523438,0
66,13399,-200.0,200,0.7454000000001173,1.190561056137085,-10.55933952331543,0
67,13599,-200.0,200,0.741600000000119,0.036647479981184006,-10.342903137207031,0
68,13799,-200.0,200,0.7378000000001208,0.01150928158313036,-10.576143264770508,0
69,13999,-200.0,200,0.7340000000001226,1.4691522121429443,-10.4248046875,0
70,14199,-200.0,200,0.7302000000001243,3.02923846244812,-11.184797286987305,0
71,14399,-200.0,200,0.7264000000001261,0.02246321737766266,-11.149840354919434,0
72,14599,-200.0,200,0.7226000000001278,0.005568917375057936,-11.211896896362305,0
73,14799,-200.0,200,0.7188000000001296,0.009482072666287422,-11.230818748474121,0
74,14999,-200.0,200,0.7150000000001313,0.0030935565009713173,-11.191020965576172,0
75,15199,-200.0,200,0.7112000000001331,0.015820041298866272,-11.948619842529297,0
76,15399,-200.0,200,0.7074000000001348,0.011535800993442535,-12.140094757080078,0
77,15599,-200.0,200,0.7036000000001366,0.0037330808117985725,-12.025810241699219,0
78,15799,-200.0,200,0.6998000000001383,1.5612809658050537,-12.021798133850098,0
79,15999,-200.0,200,0.6960000000001401,1.937666893005371,-12.126171112060547,0
80,16199,-200.0,200,0.6922000000001418,0.008013028651475906,-12.90821647644043,0
81,16399,-200.0,200,0.6884000000001436,0.017660487443208694,-12.756441116333008,0
82,16599,-200.0,200,0.6846000000001453,2.3193390369415283,-12.607673645019531,0
83,16799,-200.0,200,0.6808000000001471,1.823057770729065,-12.727991104125977,0
84,16999,-200.0,200,0.6770000000001488,0.004644387401640415,-12.945408821105957,0
85,17199,-200.0,200,0.6732000000001506,0.020316068083047867,-13.591120719909668,0
86,17399,-200.0,200,0.6694000000001523,0.027649827301502228,-13.596761703491211,0
87,17599,-200.0,200,0.6656000000001541,2.3202879428863525,-13.692975044250488,0
88,17799,-200.0,200,0.6618000000001558,0.033636461943387985,-13.598896980285645,0
89,17999,-200.0,200,0.6580000000001576,0.013324106112122536,-13.798321723937988,0
90,18199,-200.0,200,0.6542000000001593,2.823622226715088,-14.192035675048828,0
91,18399,-200.0,200,0.6504000000001611,2.5834014415740967,-14.25951862335205,0
92,18599,-200.0,200,0.6466000000001628,0.009334925562143326,-14.51939582824707,0
93,18799,-200.0,200,0.6428000000001646,3.0140748023986816,-14.37898063659668,0
94,18999,-200.0,200,0.6390000000001663,0.018699882552027702,-14.520223617553711,0
95,19199,-200.0,200,0.6352000000001681,2.8833460807800293,-15.174959182739258,0
96,19399,-200.0,200,0.6314000000001698,0.011402631178498268,-15.33200454711914,0
97,19599,-200.0,200,0.6276000000001716,8.612003326416016,-15.232511520385742,0
98,19799,-200.0,200,0.6238000000001733,3.371196746826172,-15.353279113769531,0
99,19999,-200.0,200,0.6200000000001751,0.009605772793293,-15.2860746383667,0
100,20199,-200.0,200,0.6162000000001768,0.03247728571295738,-16.011062622070312,0
101,20399,-200.0,200,0.6124000000001786,0.014492101036012173,-16.05059051513672,0
102,20599,-200.0,200,0.6086000000001803,3.1724183559417725,-16.085845947265625,0
103,20799,-200.0,200,0.6048000000001821,0.013424028642475605,-16.33673095703125,0
104,20999,-200.0,200,0.6010000000001838,0.021478010341525078,-16.1201171875,0
105,21199,-200.0,200,0.5972000000001856,0.0264454148709774,-16.675783157348633,0
106,21399,-200.0,200,0.5934000000001873,0.018865974619984627,-16.666446685791016,0
107,21599,-200.0,200,0.5896000000001891,0.014891989529132843,-16.616897583007812,0
108,21799,-200.0,200,0.5858000000001908,0.039867471903562546,-16.871198654174805,0
109,21999,-200.0,200,0.5820000000001926,0.05273352563381195,-16.466684341430664,0
110,22199,-200.0,200,0.5782000000001943,0.01177753135561943,-17.14280128479004,0
111,22399,-200.0,200,0.5744000000001961,3.8144705295562744,-17.003814697265625,0
112,22599,-200.0,200,0.5706000000001978,0.02433701604604721,-17.159154891967773,0
113,22799,-200.0,200,0.5668000000001996,0.025045793503522873,-17.043304443359375,0
114,22999,-200.0,200,0.5630000000002013,0.015402572229504585,-17.26984405517578,0
115,23199,-200.0,200,0.5592000000002031,9.278918266296387,-18.162240982055664,0
116,23399,-200.0,200,0.5554000000002048,0.019194308668375015,-18.069290161132812,0
117,23599,-200.0,200,0.5516000000002066,0.018403764814138412,-18.05644416809082,0
118,23799,-200.0,200,0.5478000000002083,4.8700785636901855,-17.926761627197266,0
119,23999,-200.0,200,0.5440000000002101,0.022313645109534264,-18.043787002563477,0
120,24199,-200.0,200,0.5402000000002118,0.05644983798265457,-19.014265060424805,0
121,24399,-200.0,200,0.5364000000002136,0.04228026047348976,-18.758344650268555,0
122,24599,-200.0,200,0.5326000000002153,0.010385088622570038,-19.005773544311523,0
123,24799,-200.0,200,0.5288000000002171,0.059096530079841614,-18.652503967285156,0
124,24999,-200.0,200,0.5250000000002188,0.022877689450979233,-18.79511070251465,0
125,25199,-200.0,200,0.5212000000002206,0.07249888777732849,-19.309463500976562,0
126,25399,-200.0,200,0.5174000000002223,5.410339832305908,-19.249940872192383,0
127,25599,-200.0,200,0.5136000000002241,10.913844108581543,-19.683910369873047,0
128,25799,-200.0,200,0.5098000000002259,0.00997564010322094,-19.542125701904297,0
129,25999,-200.0,200,0.5060000000002276,0.008891874924302101,-19.417987823486328,0
130,26199,-200.0,200,0.5022000000002294,0.04036768153309822,-19.946659088134766,0
131,26399,-200.0,200,0.4984000000002311,0.021030407398939133,-20.16075325012207,0
132,26599,-200.0,200,0.49460000000023285,0.026780782267451286,-20.109222412109375,0
133,26799,-200.0,200,0.4908000000002346,4.528074264526367,-19.615751266479492,0
134,26999,-200.0,200,0.48700000000023635,5.905457496643066,-19.932588577270508,0
135,27199,-200.0,200,0.4832000000002381,0.02195446938276291,-20.462636947631836,0
136,27399,-200.0,200,0.47940000000023986,0.07008735835552216,-20.334304809570312,0
137,27599,-200.0,200,0.4756000000002416,0.015527583658695221,-20.751415252685547,0
138,27799,-200.0,200,0.47180000000024336,0.11368700861930847,-20.331268310546875,0
139,27999,-200.0,200,0.4680000000002451,0.08004933595657349,-20.560150146484375,0
140,28199,-200.0,200,0.46420000000024686,0.009123152121901512,-21.137222290039062,0
141,28399,-200.0,200,0.4604000000002486,0.03197583183646202,-21.171295166015625,0
142,28599,-200.0,200,0.45660000000025036,0.09776822477579117,-20.651134490966797,0
143,28799,-200.0,200,0.4528000000002521,6.324971675872803,-20.974414825439453,0
144,28999,-200.0,200,0.44900000000025386,0.15964709222316742,-20.836048126220703,0
145,29199,-200.0,200,0.4452000000002556,0.028797686100006104,-21.641094207763672,0
146,29399,-200.0,200,0.44140000000025736,0.17690874636173248,-21.116443634033203,0
147,29599,-200.0,200,0.4376000000002591,0.014100896194577217,-21.506099700927734,0
148,29799,-200.0,200,0.43380000000026087,0.029656337574124336,-21.157318115234375,0
149,29999,-200.0,200,0.4300000000002626,0.10022639483213425,-21.11424446105957,0
150,30199,-200.0,200,0.42620000000026437,5.124826431274414,-21.728544235229492,0
151,30399,-200.0,200,0.4224000000002661,5.222934722900391,-21.543256759643555,0
152,30599,-200.0,200,0.41860000000026787,0.019622106105089188,-21.932968139648438,0
153,30799,-200.0,200,0.4148000000002696,7.105567455291748,-21.86423110961914,0
154,30999,-200.0,200,0.41100000000027137,0.2059209644794464,-21.17955780029297,0
155,31199,-200.0,200,0.4072000000002731,0.026836693286895752,-22.209430694580078,0
156,31399,-200.0,200,0.40340000000027487,0.27410241961479187,-21.373580932617188,0
157,31599,-200.0,200,0.3996000000002766,6.743048191070557,-21.860305786132812,0
158,31799,-200.0,200,0.3958000000002784,0.12458240985870361,-21.717735290527344,0
159,31999,-200.0,200,0.3920000000002801,0.07456786930561066,-21.705110549926758,0
160,32199,-200.0,200,0.3882000000002819,7.304504871368408,-22.25929832458496,0
161,32399,-200.0,200,0.3844000000002836,7.70683479309082,-22.747650146484375,0
162,32599,-200.0,200,0.3806000000002854,0.07933123409748077,-22.18315887451172,0
163,32799,-200.0,200,0.3768000000002871,0.008114256896078587,-22.52073097229004,0
164,32999,-200.0,200,0.3730000000002889,0.05407113581895828,-22.247623443603516,0
165,33199,-200.0,200,0.36920000000029063,0.032988592982292175,-22.371295928955078,0
166,33399,-200.0,200,0.3654000000002924,0.03892095386981964,-22.62035369873047,0
167,33599,-200.0,200,0.36160000000029413,0.02730240486562252,-23.027097702026367,0
168,33799,-200.0,200,0.3578000000002959,0.0298251174390316,-22.51410675048828,0
169,33999,-200.0,200,0.35400000000029763,0.11323881894350052,-22.72332000732422,0
170,34199,-200.0,200,0.3502000000002994,0.014647472649812698,-23.085285186767578,0
171,34399,-200.0,200,0.34640000000030113,0.07999537885189056,-22.52722930908203,0
172,34599,-200.0,200,0.3426000000003029,0.024954071268439293,-23.139434814453125,0
173,34799,-200.0,200,0.33880000000030464,0.052826300263404846,-22.96864891052246,0
174,34999,-200.0,200,0.3350000000003064,0.0877971202135086,-22.714370727539062,0
175,35199,-200.0,200,0.33120000000030814,0.0219600647687912,-23.43630599975586,0
176,35399,-200.0,200,0.3274000000003099,0.03448081016540527,-23.35382843017578,0
177,35599,-200.0,200,0.32360000000031164,0.10699054598808289,-23.164457321166992,0
178,35799,-200.0,200,0.3198000000003134,0.04480563849210739,-23.807374954223633,0
179,35999,-200.0,200,0.31600000000031514,0.055536892265081406,-23.50492286682129,0
180,36199,-200.0,200,0.3122000000003169,0.02712773159146309,-24.172847747802734,0
181,36399,-200.0,200,0.30840000000031864,8.339652061462402,-24.256206512451172,0
182,36599,-200.0,200,0.3046000000003204,0.03240577131509781,-24.004465103149414,0
183,36799,-200.0,200,0.30080000000032214,0.06443852186203003,-24.492225646972656,0
184,36999,-200.0,200,0.2970000000003239,8.548730850219727,-24.63601303100586,0
185,37199,-200.0,200,0.29320000000032564,0.02965376526117325,-25.084327697753906,0
186,37399,-200.0,200,0.2894000000003274,0.054000385105609894,-24.64227294921875,0
187,37599,-200.0,200,0.28560000000032915,9.295970916748047,-25.051645278930664,0
188,37799,-200.0,200,0.2818000000003309,0.041642926633358,-24.93655776977539,0
189,37999,-200.0,200,0.27800000000033265,0.0480041429400444,-24.66635513305664,0
190,38199,-200.0,200,0.2742000000003344,0.03471210598945618,-25.368295669555664,0
191,38399,-200.0,200,0.27040000000033615,5.304537773132324,-25.791900634765625,0
192,38599,-200.0,200,0.2666000000003379,9.45819091796875,-25.45361328125,0
193,38799,-200.0,200,0.26280000000033965,7.418327808380127,-24.8428955078125,0
194,38999,-200.0,200,0.2590000000003414,0.020164629444479942,-24.96480941772461,0
195,39144,-145.0,145,0.25624500000034267,0.04247588664293289,-26.378707885742188,1
196,39344,-200.0,200,0.2524450000003444,0.05629108473658562,-26.163345336914062,0
197,39544,-200.0,200,0.24864500000034617,0.06192239373922348,-26.37065887451172,0
198,39741,-197.0,197,0.2449020000003479,0.11284239590167999,-26.549266815185547,1
199,39941,-200.0,200,0.24110200000034965,0.032363589853048325,-26.397079467773438,0
200,40141,-200.0,200,0.2373020000003514,0.09158927202224731,-26.427982330322266,0
201,40341,-200.0,200,0.23350200000035315,0.03108329139649868,-26.067413330078125,0
202,40541,-200.0,200,0.2297020000003549,0.14569322764873505,-26.50481414794922,0
203,40741,-200.0,200,0.22590200000035665,0.013586374931037426,-26.781986236572266,0
204,40941,-200.0,200,0.2221020000003584,6.574440002441406,-26.09642219543457,0
205,41141,-200.0,200,0.21830200000036015,0.04266013950109482,-26.714488983154297,0
206,41341,-200.0,200,0.2145020000003619,0.12182757258415222,-26.802772521972656,0
207,41541,-200.0,200,0.21070200000036365,0.08711052685976028,-26.87656593322754,0
208,41741,-200.0,200,0.2069020000003654,0.031646184623241425,-26.77008819580078,0
209,41941,-200.0,200,0.20310200000036716,0.029985040426254272,-26.762590408325195,0
210,42117,-176.0,176,0.1997580000003687,0.022735267877578735,-27.72632598876953,1
211,42317,-200.0,200,0.19595800000037045,3.710867166519165,-26.593124389648438,0
212,42517,-200.0,200,0.1921580000003722,0.036990873515605927,-26.984010696411133,0
213,42717,-200.0,200,0.18835800000037395,0.04179534316062927,-27.177188873291016,0
214,42917,-200.0,200,0.1845580000003757,0.04024926573038101,-27.11589241027832,0
215,43117,-200.0,200,0.18075800000037745,0.03532915934920311,-27.508350372314453,0
216,43317,-200.0,200,0.1769580000003792,0.0391436405479908,-27.17774200439453,0
217,43517,-200.0,200,0.17315800000038095,0.0195744801312685,-27.510913848876953,0
218,43717,-200.0,200,0.1693580000003827,0.09658154100179672,-26.719629287719727,0
219,43917,-200.0,200,0.16555800000038445,8.402718544006348,-27.734920501708984,0
220,44117,-200.0,200,0.1617580000003862,6.734574794769287,-27.142427444458008,0
221,44317,-200.0,200,0.15795800000038795,0.0825575441122055,-27.513912200927734,0
222,44507,-190.0,190,0.15434800000038962,6.72216272354126,-27.64361000061035,1
223,44707,-200.0,200,0.15054800000039137,0.03667239844799042,-27.631126403808594,0
224,44907,-200.0,200,0.14674800000039312,11.866659164428711,-27.999839782714844,0
225,45107,-200.0,200,0.14294800000039487,0.04292083531618118,-27.838031768798828,0
226,45307,-200.0,200,0.13914800000039662,0.028174959123134613,-27.44671630859375,0
227,45472,-165.0,165,0.13601300000039807,0.04018719121813774,-27.27566909790039,1
228,45664,-192.0,192,0.13236500000039975,8.11630630493164,-27.448467254638672,1
229,45864,-200.0,200,0.1285650000004015,0.03326108306646347,-27.708364486694336,0
230,46045,-181.0,181,0.12512600000040308,14.05526065826416,-28.704788208007812,1
231,46245,-200.0,200,0.12132600000040214,20.603769302368164,-28.2073917388916,0
232,46445,-200.0,200,0.11752600000040112,0.042945705354213715,-28.823728561401367,0
233,46645,-200.0,200,0.11372600000040009,10.879471778869629,-28.373157501220703,0
234,46845,-200.0,200,0.10992600000039907,0.09667161107063293,-28.369155883789062,0
235,47031,-186.0,186,0.10639200000039811,0.04182499647140503,-29.246307373046875,1
236,47231,-200.0,200,0.10259200000039709,0.027114668861031532,-29.323516845703125,0
237,47423,-192.0,192,0.0989440000003961,0.03042745217680931,-28.251462936401367,1
238,47623,-200.0,200,0.09514400000039508,0.1473134309053421,-28.401060104370117,0
239,47759,-136.0,136,0.09256000000039438,0.11925645172595978,-28.82583236694336,1
240,47959,-200.0,200,0.08876000000039336,0.09827813506126404,-28.038585662841797,0
241,48159,-200.0,200,0.08496000000039233,0.09809210896492004,-28.645641326904297,0
242,48344,-185.0,185,0.08144500000039138,0.026838209480047226,-28.866640090942383,1
243,48492,-148.0,148,0.07863300000039063,0.28413131833076477,-28.43016815185547,1
244,48692,-200.0,200,0.0748330000003896,0.05554622411727905,-28.902048110961914,0
245,48892,-200.0,200,0.07103300000038858,0.06992408633232117,-28.753015518188477,0
246,49046,-154.0,154,0.06810700000038779,5.1150898933410645,-28.944805145263672,1
247,49239,-193.0,193,0.0644400000003868,0.23294466733932495,-27.793933868408203,1
248,49398,-159.0,159,0.06141900000038638,0.026274383068084717,-28.793729782104492,1
249,49573,-175.0,175,0.0580940000003867,8.047439575195312,-28.807523727416992,1
250,49750,-177.0,177,0.05473100000038702,23.957155227661133,-28.505722045898438,1
251,49950,-200.0,200,0.05093100000038738,0.16640400886535645,-28.556968688964844,0
252,50116,-166.0,166,0.05,0,0,1
253,50276,-160.0,160,0.05,0,0,1
254,50439,-163.0,163,0.05,0,0,1
255,50598,-159.0,159,0.05,0,0,1
256,50758,-160.0,160,0.05,0,0,1
257,50917,-159.0,159,0.05,0,0,1
258,51094,-177.0,177,0.05,11.574087142944336,-28.903566360473633,1
259,51276,-182.0,182,0.05,0.07997854799032211,-28.54711151123047,1
260,51387,-111.0,111,0.05,11.635743141174316,-29.2821044921875,1
261,51587,-200.0,200,0.05,0.07123689353466034,-29.359233856201172,0
262,51724,-137.0,137,0.05,0.06987123936414719,-29.429330825805664,1
263,51895,-171.0,171,0.05,12.899398803710938,-29.42400360107422,1
264,52036,-141.0,141,0.05,0.10790679603815079,-28.871883392333984,1
265,52187,-151.0,151,0.05,0.18529348075389862,-29.198083877563477,1
266,52357,-170.0,170,0.05,0.05202997848391533,-29.441661834716797,1
267,52500,-143.0,143,0.05,10.250409126281738,-28.456436157226562,1
268,52680,-180.0,180,0.05,0.14251689612865448,-28.84579849243164,1
269,52847,-167.0,167,0.05,0.07654868066310883,-29.66644859313965,1
270,52973,-126.0,126,0.05,12.682729721069336,-29.498687744140625,1
271,53149,-176.0,176,0.05,0.4091576933860779,-29.122419357299805,1
272,53309,-160.0,160,0.05,0.18107682466506958,-29.8284912109375,1
273,53457,-148.0,148,0.05,0.08410905301570892,-29.687334060668945,1
274,53657,-200.0,200,0.05,0.08922921866178513,-29.496822357177734,0
275,53857,-200.0,200,0.05,0.03179997578263283,-30.08502960205078,0
276,54014,-157.0,157,0.05,0.5261193513870239,-29.8701171875,1
277,54214,-200.0,200,0.05,11.802270889282227,-29.724096298217773,0
278,54372,-158.0,158,0.05,0.08753542602062225,-29.987895965576172,1
279,54538,-166.0,166,0.05,0.02952478639781475,-30.072616577148438,1
280,54722,-184.0,184,0.05,0.10965460538864136,-29.736953735351562,1
281,54889,-167.0,167,0.05,0.13841404020786285,-29.72050666809082,1
282,55062,-173.0,173,0.05,10.615427017211914,-30.023826599121094,1
283,55222,-160.0,160,0.05,1.5112594366073608,-30.540367126464844,1
284,55401,-179.0,179,0.05,17.435497283935547,-30.10002326965332,1
285,55601,-200.0,200,0.05,0.04886993393301964,-30.658565521240234,0
286,55790,-189.0,189,0.05,15.693514823913574,-31.172405242919922,1
287,55940,-150.0,150,0.05,0.29322895407676697,-30.117406845092773,1
288,56095,-155.0,155,0.05,0.04689784348011017,-30.583885192871094,1
289,56279,-184.0,184,0.05,0.08908558636903763,-29.496257781982422,1
290,56410,-131.0,131,0.05,0.08363094925880432,-29.599170684814453,1
291,56537,-127.0,127,0.05,0.18163150548934937,-30.181934356689453,1
292,56693,-156.0,156,0.05,0.04683263599872589,-30.698078155517578,1
293,56872,-179.0,179,0.05,0.056725963950157166,-30.705875396728516,1
294,56961,-89.0,89,0.05,0.4129469394683838,-30.30525779724121,1
295,57106,-145.0,145,0.05,13.469833374023438,-30.42452049255371,1
296,57282,-176.0,176,0.05,0.06201169639825821,-29.728275299072266,1
297,57439,-157.0,157,0.05,0.03463630750775337,-30.868741989135742,1
298,57601,-162.0,162,0.05,13.32829475402832,-32.317466735839844,1
299,57801,-200.0,200,0.05,13.76181411743164,-31.00677490234375,0
300,57977,-176.0,176,0.05,0.3421010971069336,-28.818294525146484,1
301,58143,-166.0,166,0.05,0.24857541918754578,-30.89305305480957,1
302,58329,-186.0,186,0.05,0.18063609302043915,-30.594745635986328,1
303,58487,-158.0,158,0.05,0.05521316081285477,-29.938486099243164,1
304,58654,-167.0,167,0.05,0.060842931270599365,-31.262845993041992,1
305,58760,-106.0,106,0.05,10.271819114685059,-31.158754348754883,1
306,58940,-180.0,180,0.05,0.13145571947097778,-31.30790901184082,1
307,59095,-155.0,155,0.05,0.030640721321105957,-31.02406120300293,1
308,59253,-158.0,158,0.05,0.09780693799257278,-30.261188507080078,1
309,59428,-175.0,175,0.05,0.04334709793329239,-29.801551818847656,1
310,59597,-169.0,169,0.05,0.05083050578832626,-30.434097290039062,1
311,59741,-144.0,144,0.05,0.03356095030903816,-30.749542236328125,1
312,59893,-152.0,152,0.05,0.12202822417020798,-30.81352996826172,1
313,60082,-189.0,189,0.05,0.03439938649535179,-30.66321563720703,1
314,60171,-89.0,89,0.05,0.17915576696395874,-30.753597259521484,1
315,60332,-161.0,161,0.05,0.10804703831672668,-30.880001068115234,1
316,60482,-150.0,150,0.05,0.02391289547085762,-30.830379486083984,1
317,60601,-119.0,119,0.05,0.03229136765003204,-30.32992935180664,1
318,60795,-194.0,194,0.05,0.03528587892651558,-31.332225799560547,1
319,60942,-147.0,147,0.05,0.15231001377105713,-29.464948654174805,1
320,61055,-113.0,113,0.05,0.1985171139240265,-30.10626792907715,1
321,61252,-197.0,197,0.05,0.02457919344305992,-30.80152130126953,1
322,61379,-127.0,127,0.05,0.04587982967495918,-31.107046127319336,1
323,61534,-155.0,155,0.05,0.045007623732089996,-29.461719512939453,1
324,61674,-140.0,140,0.05,0.03893405944108963,-30.794677734375,1
325,61844,-170.0,170,0.05,0.02302359789609909,-30.083694458007812,1
326,62035,-191.0,191,0.05,10.686359405517578,-30.951766967773438,1
327,62175,-140.0,140,0.05,0.0624702163040638,-30.153596878051758,1
328,62326,-151.0,151,0.05,9.09688949584961,-31.433094024658203,1
329,62462,-136.0,136,0.05,27.58757781982422,-31.545028686523438,1
330,62598,-136.0,136,0.05,0.07063305377960205,-31.474559783935547,1
331,62745,-147.0,147,0.05,0.11232936382293701,-31.5129451751709,1
332,62893,-148.0,148,0.05,0.11678807437419891,-31.079517364501953,1
333,63038,-145.0,145,0.05,0.05793927609920502,-30.666259765625,1
334,63185,-147.0,147,0.05,0.7660952210426331,-30.102195739746094,1
335,63355,-170.0,170,0.05,0.09780556708574295,-30.600080490112305,1
336,63500,-145.0,145,0.05,0.027626557275652885,-31.72960662841797,1
337,63663,-163.0,163,0.05,8.094346046447754,-31.175704956054688,1
338,63843,-180.0,180,0.05,0.06987689435482025,-30.148237228393555,1
339,63994,-151.0,151,0.05,0.1488562375307083,-30.995193481445312,1
340,64138,-144.0,144,0.05,0.04607148468494415,-30.477458953857422,1
341,64287,-149.0,149,0.05,0.0494750514626503,-32.1633186340332,1
342,64464,-177.0,177,0.05,0.04033442586660385,-31.671016693115234,1
343,64611,-147.0,147,0.05,0.0899132639169693,-30.788978576660156,1
344,64779,-168.0,168,0.05,15.826013565063477,-31.430952072143555,1
345,64956,-177.0,177,0.05,0.05950448289513588,-32.02628707885742,1
346,65084,-128.0,128,0.05,10.797956466674805,-32.46387481689453,1
347,65222,-138.0,138,0.05,0.07537605613470078,-31.507259368896484,1
348,65422,-200.0,200,0.05,0.05330217257142067,-32.882904052734375,0
349,65577,-155.0,155,0.05,19.875213623046875,-31.21462631225586,1
350,65727,-150.0,150,0.05,0.028973829001188278,-32.06895446777344,1
351,65898,-171.0,171,0.05,0.04560516029596329,-32.16002655029297,1
352,66042,-144.0,144,0.05,0.12741005420684814,-31.153615951538086,1
353,66196,-154.0,154,0.05,0.31392747163772583,-31.162429809570312,1
354,66370,-174.0,174,0.05,0.04559142142534256,-30.590511322021484,1
355,66570,-200.0,200,0.05,0.03715258836746216,-31.74880027770996,0
356,66770,-200.0,200,0.05,0.028321975842118263,-31.988370895385742,0
