episode,timestep,return,length,epsilon,loss,mean_q,success,avg_return_100,buffer_size
0,999,-1000.0,1000,0.9934666666666638,0,0,0
1,1999,-1000.0,1000,0.9869333333333277,0,0,0
2,2999,-1000.0,1000,0.9803999999999915,0,0,0
