episode,timestep,return,length,epsilon,loss,mean_q,success
75,67164,-281.0,281,0.05,0.040437184274196625,-43.82241439819336,1
76,67366,-202.0,202,0.05,0.016003556549549103,-44.55071258544922,1
77,67646,-280.0,280,0.05,0.13670966029167175,-43.775535583496094,1
78,68005,-359.0,359,0.05,0.08832019567489624,-44.14665222167969,1
79,68168,-163.0,163,0.05,0.08250731974840164,-44.670772552490234,1
80,68330,-162.0,162,0.05,0.07053124159574509,-43.785640716552734,1
81,68569,-239.0,239,0.05,0.03262244164943695,-44.34469223022461,1
82,68737,-168.0,168,0.05,0.015924552455544472,-44.74889373779297,1
83,69018,-281.0,281,0.05,0.15749651193618774,-45.15888977050781,1
84,69376,-358.0,358,0.05,0.08493585884571075,-43.92646789550781,1
85,69642,-266.0,266,0.05,0.18758444488048553,-43.99312210083008,1
86,69813,-171.0,171,0.05,0.4218405783176422,-44.706336975097656,1
87,70125,-312.0,312,0.05,0.0816848874092102,-45.56046676635742,1
88,70295,-170.0,170,0.05,0.026771316304802895,-46.14210891723633,1
89,70589,-294.0,294,0.05,0.23490294814109802,-44.87992858886719,1
90,70759,-170.0,170,0.05,0.133724182844162,-44.91189193725586,1
91,71110,-351.0,351,0.05,0.07735339552164078,-45.77257537841797,1
92,71327,-217.0,217,0.05,0.1194632276892662,-45.11357498168945,1
93,71506,-179.0,179,0.05,0.0196961872279644,-45.40599060058594,1
94,71673,-167.0,167,0.05,0.02398044615983963,-45.04389953613281,1
95,71950,-277.0,277,0.05,0.10663121193647385,-44.83436965942383,1
96,72137,-187.0,187,0.05,0.0402996763586998,-45.723960876464844,1
97,72300,-163.0,163,0.05,0.02450544945895672,-45.457786560058594,1
98,72461,-161.0,161,0.05,0.07411624491214752,-45.781028747558594,1
99,72644,-183.0,183,0.05,0.018317218869924545,-46.458621978759766,1
100,72939,-295.0,295,0.05,0.021303147077560425,-46.0377082824707,1
101,73107,-168.0,168,0.05,0.2070799618959427,-47.24304962158203,1
102,73275,-168.0,168,0.05,0.16039875149726868,-45.732051849365234,1
103,73536,-261.0,261,0.05,0.026608482003211975,-45.5211181640625,1
104,73776,-240.0,240,0.05,0.1684279441833496,-45.80613708496094,1
105,73997,-221.0,221,0.05,0.02923927642405033,-47.26612854003906,1
106,74202,-205.0,205,0.05,0.0371633842587471,-46.725059509277344,1
107,74405,-203.0,203,0.05,0.09362909942865372,-45.55039978027344,1
108,74560,-155.0,155,0.05,0.19539260864257812,-45.22632598876953,1
109,74726,-166.0,166,0.05,0.03440181165933609,-45.85011672973633,1
110,74941,-215.0,215,0.05,0.012431293725967407,-46.82990264892578,1
111,75239,-298.0,298,0.05,0.13965517282485962,-47.399173736572266,1
112,75362,-123.0,123,0.05,0.01895917020738125,-47.77540969848633,1
113,75532,-170.0,170,0.05,0.03982163965702057,-47.449466705322266,1
114,75698,-166.0,166,0.05,0.26723599433898926,-46.94024658203125,1
115,75885,-187.0,187,0.05,0.015803411602973938,-47.482486724853516,1
116,76079,-194.0,194,0.05,0.05037548393011093,-47.062496185302734,1
117,76263,-184.0,184,0.05,0.07181717455387115,-46.116939544677734,1
118,76472,-209.0,209,0.05,0.05053305998444557,-46.07733917236328,1
119,76645,-173.0,173,0.05,0.027886943891644478,-47.658573150634766,1
120,76866,-221.0,221,0.05,0.07475361227989197,-46.70075988769531,1
121,77033,-167.0,167,0.05,0.14447475969791412,-48.09223937988281,1
122,77267,-234.0,234,0.05,0.016669660806655884,-48.10582733154297,1
123,77564,-297.0,297,0.05,0.04501388967037201,-46.237220764160156,1
124,77813,-249.0,249,0.05,0.13442037999629974,-48.020774841308594,1
125,77993,-180.0,180,0.05,0.034937016665935516,-46.93943405151367,1
126,78184,-191.0,191,0.05,0.04968336969614029,-45.836021423339844,1
127,78307,-123.0,123,0.05,0.038614533841609955,-48.013214111328125,1
128,78641,-334.0,334,0.05,0.027969010174274445,-49.546939849853516,1
129,78806,-165.0,165,0.05,0.07609424740076065,-48.5166015625,1
130,78994,-188.0,188,0.05,0.01923179440200329,-46.33183288574219,1
131,79177,-183.0,183,0.05,0.1622028350830078,-49.33293151855469,1
132,79349,-172.0,172,0.05,0.045740943402051926,-49.13306427001953,1
133,79575,-226.0,226,0.05,0.0518612340092659,-46.42778396606445,1
134,79849,-274.0,274,0.05,0.029164601117372513,-48.56205749511719,1
135,80019,-170.0,170,0.05,0.07629646360874176,-47.3390007019043,1
136,80208,-189.0,189,0.05,0.03189578652381897,-47.90326690673828,1
137,80314,-106.0,106,0.05,0.1070953905582428,-49.519569396972656,1
138,80444,-130.0,130,0.05,0.20986251533031464,-47.026790618896484,1
139,80707,-263.0,263,0.05,0.02928982302546501,-46.83390808105469,1
140,80983,-276.0,276,0.05,0.03426377847790718,-50.4041633605957,1
141,81148,-165.0,165,0.05,0.22634372115135193,-48.01422882080078,1
142,81282,-134.0,134,0.05,0.0483405776321888,-48.06423568725586,1
143,81471,-189.0,189,0.05,0.04714898020029068,-48.810646057128906,1
144,81638,-167.0,167,0.05,0.09847372025251389,-47.073211669921875,1
145,81764,-126.0,126,0.05,0.09687864780426025,-46.17817687988281,1
146,81926,-162.0,162,0.05,0.019021017476916313,-48.035743713378906,1
147,82145,-219.0,219,0.05,0.2009415626525879,-47.18161392211914,1
148,82316,-171.0,171,0.05,0.05030088499188423,-48.44581604003906,1
149,82437,-121.0,121,0.05,0.03125080466270447,-49.12676239013672,1
150,82620,-183.0,183,0.05,0.15118446946144104,-49.50417709350586,1
151,82833,-213.0,213,0.05,0.14040319621562958,-48.28364181518555,1
152,83066,-233.0,233,0.05,0.10675939172506332,-48.913787841796875,1
153,83252,-186.0,186,0.05,0.15224114060401917,-47.399505615234375,1
154,83423,-171.0,171,0.05,0.2553609311580658,-49.523536682128906,1
155,83590,-167.0,167,0.05,0.07402333617210388,-48.45427703857422,1
156,83715,-125.0,125,0.05,0.04975498467683792,-48.48322296142578,1
157,83909,-194.0,194,0.05,0.030118968337774277,-48.53984069824219,1
158,84040,-131.0,131,0.05,0.16434884071350098,-48.24864959716797,1
159,84206,-166.0,166,0.05,0.11743904650211334,-47.069679260253906,1
160,84373,-167.0,167,0.05,0.10961303114891052,-48.871131896972656,1
161,84642,-269.0,269,0.05,0.03569254279136658,-48.46546936035156,1
162,84831,-189.0,189,0.05,0.035778939723968506,-47.92047119140625,1
163,85002,-171.0,171,0.05,0.2504550516605377,-48.99280548095703,1
164,85183,-181.0,181,0.05,0.06109297275543213,-50.183074951171875,1
165,85320,-137.0,137,0.05,0.1373937577009201,-48.227272033691406,1
166,85482,-162.0,162,0.05,0.14381882548332214,-49.177818298339844,1
167,85649,-167.0,167,0.05,0.04133785143494606,-50.457305908203125,1
168,85782,-133.0,133,0.05,0.09784043580293655,-50.14332580566406,1
169,85930,-148.0,148,0.05,0.2484326958656311,-49.63508987426758,1
170,86091,-161.0,161,0.05,0.0855516791343689,-47.84602355957031,1
171,86213,-122.0,122,0.05,0.291628360748291,-49.43022918701172,1
172,86358,-145.0,145,0.05,0.0909188911318779,-47.55707931518555,1
173,86532,-174.0,174,0.05,0.2104969620704651,-47.70086669921875,1
174,86701,-169.0,169,0.05,0.0543786846101284,-49.39155960083008,1
175,86855,-154.0,154,0.05,0.031466044485569,-47.80961990356445,1
176,87026,-171.0,171,0.05,0.17883214354515076,-48.48530578613281,1
177,87191,-165.0,165,0.05,0.18746501207351685,-47.86985778808594,1
178,87359,-168.0,168,0.05,0.10527684539556503,-47.354400634765625,1
179,87518,-159.0,159,0.05,0.09841478615999222,-48.006591796875,1
180,87728,-210.0,210,0.05,0.04346958547830582,-48.59931182861328,1
181,87998,-270.0,270,0.05,0.10353194177150726,-46.83936309814453,1
182,88165,-167.0,167,0.05,0.18748655915260315,-49.808349609375,1
183,88336,-171.0,171,0.05,0.12467966973781586,-49.99885940551758,1
184,88474,-138.0,138,0.05,0.179042249917984,-46.802581787109375,1
185,88732,-258.0,258,0.05,0.07396702468395233,-46.93864059448242,1
186,88892,-160.0,160,0.05,0.05764952301979065,-48.93336486816406,1
187,89120,-228.0,228,0.05,0.10178931802511215,-46.2139892578125,1
188,89311,-191.0,191,0.05,0.13334307074546814,-45.655670166015625,1
189,89449,-138.0,138,0.05,0.1538020521402359,-46.406097412109375,1
190,89628,-179.0,179,0.05,0.05412137508392334,-47.30304718017578,1
191,89771,-143.0,143,0.05,0.14047424495220184,-49.41135025024414,1
192,89987,-216.0,216,0.05,0.19764260947704315,-49.36344909667969,1
193,90147,-160.0,160,0.05,0.1103285551071167,-50.52995300292969,1
194,90314,-167.0,167,0.05,0.1690760999917984,-48.76826477050781,1
195,90493,-179.0,179,0.05,0.12325073033571243,-48.290306091308594,1
196,90652,-159.0,159,0.05,0.07933787256479263,-49.47563552856445,1
197,90827,-175.0,175,0.05,0.6222959160804749,-49.39514923095703,1
198,90987,-160.0,160,0.05,0.0873028039932251,-48.57281494140625,1
199,91369,-382.0,382,0.05,0.143980011343956,-51.10301971435547,1
200,91562,-193.0,193,0.05,0.11852562427520752,-51.383094787597656,1
201,91730,-168.0,168,0.05,0.09804575145244598,-51.91804504394531,1
202,91914,-184.0,184,0.05,0.09348532557487488,-51.01457214355469,1
203,92084,-170.0,170,0.05,0.13302114605903625,-50.836830139160156,1
204,92299,-215.0,215,0.05,0.06808817386627197,-48.12944793701172,1
205,92482,-183.0,183,0.05,0.048194289207458496,-49.98122024536133,1
206,92683,-201.0,201,0.05,0.037048086524009705,-49.69849395751953,1
207,92857,-174.0,174,0.05,0.05274640768766403,-50.60902404785156,1
208,93014,-157.0,157,0.05,0.4745919108390808,-48.111968994140625,1
209,93197,-183.0,183,0.05,0.09875915199518204,-50.04741668701172,1
210,93336,-139.0,139,0.05,0.1633395552635193,-50.36781311035156,1
211,93614,-278.0,278,0.05,0.07652303576469421,-50.09580993652344,1
212,93779,-165.0,165,0.05,0.06802839040756226,-51.550132751464844,1
213,93999,-220.0,220,0.05,0.10227248817682266,-48.47502136230469,1
214,94184,-185.0,185,0.05,0.06295774132013321,-49.995155334472656,1
215,94350,-166.0,166,0.05,0.24444226920604706,-49.93105697631836,1
216,94513,-163.0,163,0.05,0.16108611226081848,-50.47298812866211,1
217,94681,-168.0,168,0.05,0.12370485067367554,-48.62486267089844,1
218,94844,-163.0,163,0.05,0.3508959412574768,-48.445091247558594,1
219,95003,-159.0,159,0.05,0.20383304357528687,-45.0330924987793,1
220,95181,-178.0,178,0.05,0.30092212557792664,-48.7998046875,1
221,95298,-117.0,117,0.05,0.043475449085235596,-51.39963150024414,1
222,95505,-207.0,207,0.05,0.07824274897575378,-46.87032699584961,1
223,95669,-164.0,164,0.05,0.03227831423282623,-50.769317626953125,1
224,95826,-157.0,157,0.05,0.08247457444667816,-51.85432434082031,1
225,95975,-149.0,149,0.05,0.11280784755945206,-47.90486526489258,1
226,96181,-206.0,206,0.05,0.15549585223197937,-47.786319732666016,1
227,96335,-154.0,154,0.05,0.14314880967140198,-48.59793472290039,1
228,96554,-219.0,219,0.05,0.14979422092437744,-45.85203170776367,1
229,96703,-149.0,149,0.05,0.1699148416519165,-49.833343505859375,1
230,96858,-155.0,155,0.05,0.10961967706680298,-50.09777069091797,1
231,97038,-180.0,180,0.05,0.25839442014694214,-48.14073944091797,1
232,97322,-284.0,284,0.05,0.01973334327340126,-49.19508361816406,1
233,97451,-129.0,129,0.05,0.09011876583099365,-49.35447692871094,1
234,97672,-221.0,221,0.05,0.05979060381650925,-52.63627243041992,1
235,97862,-190.0,190,0.05,0.0985584408044815,-48.663150787353516,1
236,98012,-150.0,150,0.05,0.22414696216583252,-47.82810974121094,1
237,98260,-248.0,248,0.05,0.11896323412656784,-51.66888427734375,1
238,98426,-166.0,166,0.05,0.22459857165813446,-49.44520950317383,1
239,98614,-188.0,188,0.05,0.10354803502559662,-50.91347122192383,1
240,98792,-178.0,178,0.05,0.04611446335911751,-49.31083679199219,1
241,98952,-160.0,160,0.05,0.1675722897052765,-49.288360595703125,1
242,99089,-137.0,137,0.05,0.37997519969940186,-43.740169525146484,1
243,99260,-171.0,171,0.05,0.19391390681266785,-50.27124786376953,1
244,99414,-154.0,154,0.05,0.3518051505088806,-51.43042755126953,1
245,99582,-168.0,168,0.05,0.17433492839336395,-50.4365348815918,1
246,99758,-176.0,176,0.05,0.24167628586292267,-49.677608489990234,1
247,99887,-129.0,129,0.05,0.11103877425193787,-47.210205078125,1
248,100041,-154.0,154,0.05,0,0,1
249,101117,-1076.0,1076,0.05,0.17898809909820557,-48.405029296875,1
250,101328,-211.0,211,0.05,0.1464550644159317,-53.3098030090332,1
251,101505,-177.0,177,0.05,0.06470280885696411,-51.65900421142578,1
252,101659,-154.0,154,0.05,0.08373129367828369,-49.12837600708008,1
253,101893,-234.0,234,0.05,0.7000026106834412,-47.17207336425781,1
254,102075,-182.0,182,0.05,0.15627487003803253,-47.60390090942383,1
255,102245,-170.0,170,0.05,0.11107269674539566,-44.657196044921875,1
256,102443,-198.0,198,0.05,0.15805882215499878,-50.87239074707031,1
257,102596,-153.0,153,0.05,0.05113159492611885,-52.369422912597656,1
258,102755,-159.0,159,0.05,0.10862968862056732,-46.52218246459961,1
259,102909,-154.0,154,0.05,0.09858028590679169,-51.80490493774414,1
260,103122,-213.0,213,0.05,0.10460779815912247,-52.53321838378906,1
261,103292,-170.0,170,0.05,0.326559841632843,-52.06501770019531,1
262,103469,-177.0,177,0.05,0.06726132333278656,-46.543521881103516,1
263,103642,-173.0,173,0.05,0.06312452256679535,-50.71674346923828,1
264,103837,-195.0,195,0.05,0.11897899210453033,-45.95417404174805,1
265,104054,-217.0,217,0.05,0.18537576496601105,-52.19234848022461,1
266,104244,-190.0,190,0.05,0.08373212814331055,-50.779136657714844,1
267,104429,-185.0,185,0.05,0.1015615239739418,-53.02368927001953,1
268,104550,-121.0,121,0.05,0.15211015939712524,-49.513214111328125,1
269,104701,-151.0,151,0.05,0.12064014375209808,-48.62810516357422,1
270,104869,-168.0,168,0.05,0.0694221630692482,-49.22175598144531,1
271,104998,-129.0,129,0.05,0.059664107859134674,-47.3238525390625,1
272,105152,-154.0,154,0.05,0.0922718197107315,-50.812225341796875,1
273,105303,-151.0,151,0.05,0.10644514858722687,-49.9002685546875,1
274,105456,-153.0,153,0.05,0.07676436752080917,-56.43468475341797,1
275,105613,-157.0,157,0.05,0.15048545598983765,-48.764747619628906,1
276,105754,-141.0,141,0.05,0.15122948586940765,-51.440372467041016,1
277,105840,-86.0,86,0.05,0.029583778232336044,-47.316078186035156,1
278,106013,-173.0,173,0.05,0.10708245635032654,-47.7393684387207,1
279,106212,-199.0,199,0.05,0.10296551138162613,-49.66679763793945,1
280,106364,-152.0,152,0.05,0.21892854571342468,-47.586177825927734,1
281,106480,-116.0,116,0.05,0.2948932647705078,-47.17001724243164,1
282,106605,-125.0,125,0.05,0.4888828694820404,-51.9562873840332,1
283,106827,-222.0,222,0.05,0.12722745537757874,-49.58331298828125,1
284,107001,-174.0,174,0.05,0.3125513792037964,-50.654197692871094,1
285,107125,-124.0,124,0.05,0.11546305567026138,-48.885833740234375,1
286,107285,-160.0,160,0.05,0.09332126379013062,-51.64344024658203,1
287,107453,-168.0,168,0.05,0.18192020058631897,-49.69737243652344,1
288,107572,-119.0,119,0.05,0.47247418761253357,-47.297752380371094,1
289,107731,-159.0,159,0.05,0.09169317781925201,-52.863712310791016,1
290,107876,-145.0,145,0.05,0.10126033425331116,-50.127288818359375,1
291,108105,-229.0,229,0.05,0.30539149045944214,-49.170806884765625,1
292,108287,-182.0,182,0.05,0.3179699182510376,-50.94386291503906,1
293,108487,-200.0,200,0.05,0.10551049560308456,-46.90520095825195,1
294,108641,-154.0,154,0.05,0.19112806022167206,-48.706356048583984,1
295,108821,-180.0,180,0.05,0.22323650121688843,-50.242279052734375,1
296,108911,-90.0,90,0.05,0.4045681953430176,-48.97600555419922,1
297,109042,-131.0,131,0.05,0.39337390661239624,-49.835777282714844,1
298,109201,-159.0,159,0.05,0.21347743272781372,-47.90313720703125,1
299,109294,-93.0,93,0.05,0.051569245755672455,-53.479618072509766,1
300,109472,-178.0,178,0.05,0.256747841835022,-50.0917854309082,1
301,109599,-127.0,127,0.05,0.10057266056537628,-48.435726165771484,1
302,109772,-173.0,173,0.05,0.07354945689439774,-54.8931999206543,1
303,109919,-147.0,147,0.05,0.28374144434928894,-48.5109748840332,1
304,110013,-94.0,94,0.05,0.18167802691459656,-52.07530212402344,1
305,110171,-158.0,158,0.05,0.13335946202278137,-54.274044036865234,1
306,110332,-161.0,161,0.05,0.13898426294326782,-52.110023498535156,1
307,110418,-86.0,86,0.05,0.08285969495773315,-54.356239318847656,1
308,110586,-168.0,168,0.05,0.36603546142578125,-50.6422004699707,1
309,110766,-180.0,180,0.05,0.07305803894996643,-51.085365295410156,1
310,110921,-155.0,155,0.05,0.2051689475774765,-50.13615417480469,1
311,111064,-143.0,143,0.05,0.11175011098384857,-49.323116302490234,1
312,111257,-193.0,193,0.05,0.19039097428321838,-51.776588439941406,1
313,111423,-166.0,166,0.05,0.10880907624959946,-48.130245208740234,1
314,111610,-187.0,187,0.05,0.13582423329353333,-52.411277770996094,1
315,111777,-167.0,167,0.05,0.07587754726409912,-51.98622131347656,1
316,111951,-174.0,174,0.05,0.15298867225646973,-53.349117279052734,1
317,112105,-154.0,154,0.05,0.20867648720741272,-54.17561340332031,1
318,112209,-104.0,104,0.05,0.30607426166534424,-46.351322174072266,1
319,112388,-179.0,179,0.05,0.36341243982315063,-48.33217239379883,1
320,112529,-141.0,141,0.05,0.3165351152420044,-47.66034698486328,1
321,112621,-92.0,92,0.05,0.1594434678554535,-49.1044921875,1
322,112750,-129.0,129,0.05,0.2284911572933197,-52.09402084350586,1
323,112855,-105.0,105,0.05,0.07007348537445068,-49.803192138671875,1
324,112967,-112.0,112,0.05,0.21161946654319763,-50.464900970458984,1
325,113127,-160.0,160,0.05,0.1946735978126526,-52.17311096191406,1
326,113315,-188.0,188,0.05,0.0869586318731308,-47.67826461791992,1
327,113470,-155.0,155,0.05,0.17490972578525543,-51.16057586669922,1
328,113586,-116.0,116,0.05,0.13109834492206573,-50.53202819824219,1
329,113674,-88.0,88,0.05,0.11597499251365662,-47.390689849853516,1
330,113841,-167.0,167,0.05,0.05942036584019661,-50.04808807373047,1
331,114005,-164.0,164,0.05,0.19607104361057281,-53.45726776123047,1
332,114136,-131.0,131,0.05,0.0913715660572052,-51.23103332519531,1
333,114361,-225.0,225,0.05,0.1532653272151947,-52.321266174316406,1
334,114450,-89.0,89,0.05,0.04564281553030014,-51.949005126953125,1
335,114627,-177.0,177,0.05,0.03870576247572899,-49.25193786621094,1
336,114805,-178.0,178,0.05,0.07351505756378174,-47.97527313232422,1
337,114969,-164.0,164,0.05,0.10176590830087662,-52.06285095214844,1
338,115094,-125.0,125,0.05,0.1897072196006775,-52.41553497314453,1
339,115224,-130.0,130,0.05,0.10728917270898819,-52.090553283691406,1
340,115402,-178.0,178,0.05,0.257380872964859,-48.29420471191406,1
341,115574,-172.0,172,0.05,0.08821996301412582,-48.036624908447266,1
342,115674,-100.0,100,0.05,0.0800430104136467,-50.455848693847656,1
343,115840,-166.0,166,0.05,0.08114202320575714,-51.385589599609375,1
344,115989,-149.0,149,0.05,0.1061004176735878,-49.025028228759766,1
345,116139,-150.0,150,0.05,0.08580481261014938,-47.78672790527344,1
346,116335,-196.0,196,0.05,0.37269100546836853,-50.91573715209961,1
347,116523,-188.0,188,0.05,0.15642893314361572,-52.37154006958008,1
348,116617,-94.0,94,0.05,0.12969164550304413,-49.874752044677734,1
349,116714,-97.0,97,0.05,0.12849679589271545,-47.97004318237305,1
350,116864,-150.0,150,0.05,0.12209400534629822,-47.52111053466797,1
351,117028,-164.0,164,0.05,0.5043927431106567,-53.789207458496094,1
352,117203,-175.0,175,0.05,0.05853935703635216,-50.684810638427734,1
353,117320,-117.0,117,0.05,0.05870594084262848,-52.28428649902344,1
354,117459,-139.0,139,0.05,0.14381378889083862,-47.855220794677734,1
355,117566,-107.0,107,0.05,0.18388517200946808,-49.27448272705078,1
356,117653,-87.0,87,0.05,0.7531959414482117,-49.729644775390625,1
357,117788,-135.0,135,0.05,0.11786244064569473,-50.37471008300781,1
358,117947,-159.0,159,0.05,0.5034374594688416,-53.85863494873047,1
359,118056,-109.0,109,0.05,1.150320291519165,-53.370086669921875,1
360,118227,-171.0,171,0.05,0.10847210884094238,-50.52778625488281,1
361,118389,-162.0,162,0.05,0.08405990898609161,-51.19935989379883,1
362,118505,-116.0,116,0.05,0.11155307292938232,-50.38688659667969,1
363,118634,-129.0,129,0.05,0.2388971745967865,-50.250328063964844,1
364,118802,-168.0,168,0.05,0.06802929192781448,-49.16327667236328,1
365,118979,-177.0,177,0.05,0.3063510060310364,-50.08380126953125,1
366,119118,-139.0,139,0.05,0.42244160175323486,-51.770301818847656,1
367,119206,-88.0,88,0.05,0.07328344881534576,-55.44642639160156,1
368,119326,-120.0,120,0.05,0.15773561596870422,-47.47069549560547,1
369,119488,-162.0,162,0.05,0.05090559273958206,-44.47911071777344,1
370,119654,-166.0,166,0.05,0.1406344771385193,-46.47633743286133,1
371,119815,-161.0,161,0.05,0.0823320597410202,-51.68224334716797,1
372,120036,-221.0,221,0.05,0.26852235198020935,-51.81462860107422,1
373,120200,-164.0,164,0.05,0.14310196042060852,-50.460975646972656,1
374,120304,-104.0,104,0.05,0.17554038763046265,-48.723976135253906,1
375,120419,-115.0,115,0.05,0.1514662653207779,-49.81819152832031,1
376,120577,-158.0,158,0.05,0.15813976526260376,-50.367034912109375,1
377,120739,-162.0,162,0.05,0.6413137316703796,-50.216209411621094,1
378,120864,-125.0,125,0.05,0.14052526652812958,-45.391578674316406,1
379,120992,-128.0,128,0.05,0.08993135392665863,-50.356407165527344,1
380,121145,-153.0,153,0.05,0.16725113987922668,-47.089813232421875,1
381,121239,-94.0,94,0.05,1.4525114297866821,-54.43474197387695,1
