episode,timestep,return,length,epsilon,loss,mean_q,success
107,56321,-182.0,182,0.05,0.03110869973897934,-38.184349060058594,1
108,56596,-275.0,275,0.05,0.009912300854921341,-38.2415771484375,1
109,56844,-248.0,248,0.05,0.00999472662806511,-37.332801818847656,1
110,56998,-154.0,154,0.05,0.007855325937271118,-38.73680114746094,1
111,57430,-432.0,432,0.05,0.019598351791501045,-37.450401306152344,1
112,57591,-161.0,161,0.05,0.3635309338569641,-38.55605697631836,1
113,57750,-159.0,159,0.05,0.04075144603848457,-38.801536560058594,1
114,57898,-148.0,148,0.05,0.009122196584939957,-38.07682418823242,1
115,58047,-149.0,149,0.05,0.06090265512466431,-39.491233825683594,1
116,58293,-246.0,246,0.05,0.015789097175002098,-38.28392028808594,1
117,58456,-163.0,163,0.05,0.04211687296628952,-37.64714050292969,1
118,58611,-155.0,155,0.05,0.08352537453174591,-37.64304733276367,1
119,58776,-165.0,165,0.05,0.05517204478383064,-38.34278869628906,1
120,58928,-152.0,152,0.05,0.09005796909332275,-37.560829162597656,1
121,59082,-154.0,154,0.05,0.0691850483417511,-40.18107986450195,1
122,59352,-270.0,270,0.05,0.21277303993701935,-37.9473876953125,1
123,59583,-231.0,231,0.05,0.03605741262435913,-38.58872604370117,1
124,59749,-166.0,166,0.05,0.011381709948182106,-39.340423583984375,1
125,59972,-223.0,223,0.05,0.03165645897388458,-39.38648223876953,1
126,60202,-230.0,230,0.05,0.02027243934571743,-40.402549743652344,1
127,60355,-153.0,153,0.05,0.04522015154361725,-39.51841735839844,1
128,60511,-156.0,156,0.05,0.08036886155605316,-39.92237091064453,1
129,60786,-275.0,275,0.05,0.020678089931607246,-39.2896842956543,1
130,60947,-161.0,161,0.05,0.17153701186180115,-39.72763442993164,1
131,61129,-182.0,182,0.05,0.10029115527868271,-38.24909591674805,1
132,61286,-157.0,157,0.05,0.039340607821941376,-39.93495178222656,1
133,61444,-158.0,158,0.05,0.07133684307336807,-41.64091491699219,1
134,61625,-181.0,181,0.05,0.04081077128648758,-40.55970001220703,1
135,61780,-155.0,155,0.05,0.024684686213731766,-40.63090896606445,1
136,61946,-166.0,166,0.05,0.009002785198390484,-40.174198150634766,1
137,62110,-164.0,164,0.05,0.15423369407653809,-39.564300537109375,1
138,62274,-164.0,164,0.05,0.02614220418035984,-40.49392318725586,1
139,62464,-190.0,190,0.05,0.11201320588588715,-40.2266960144043,1
140,62642,-178.0,178,0.05,0.01885126531124115,-38.693756103515625,1
141,62804,-162.0,162,0.05,0.026209359988570213,-41.729164123535156,1
142,63068,-264.0,264,0.05,0.02221613936126232,-40.39878463745117,1
143,63286,-218.0,218,0.05,0.4337337911128998,-39.790771484375,1
144,63466,-180.0,180,0.05,0.35452231764793396,-41.18611145019531,1
145,63747,-281.0,281,0.05,0.013678183779120445,-40.53129959106445,1
146,63975,-228.0,228,0.05,0.1407005786895752,-39.37738037109375,1
147,64127,-152.0,152,0.05,0.04752291738986969,-38.970130920410156,1
148,64289,-162.0,162,0.05,0.4567354619503021,-40.450416564941406,1
149,64543,-254.0,254,0.05,0.019748006016016006,-39.485389709472656,1
150,64790,-247.0,247,0.05,0.07946881651878357,-41.47069549560547,1
151,64972,-182.0,182,0.05,0.022868625819683075,-41.699256896972656,1
152,65197,-225.0,225,0.05,0.10873961448669434,-40.971588134765625,1
153,65425,-228.0,228,0.05,0.04579015448689461,-38.80402374267578,1
154,65644,-219.0,219,0.05,0.02470625564455986,-38.51787567138672,1
155,65814,-170.0,170,0.05,0.01661544479429722,-41.14453125,1
156,65977,-163.0,163,0.05,0.049926482141017914,-41.786712646484375,1
157,66246,-269.0,269,0.05,0.16825667023658752,-42.77153396606445,1
158,66416,-170.0,170,0.05,0.05285564437508583,-42.623863220214844,1
159,66649,-233.0,233,0.05,0.07919527590274811,-40.472320556640625,1
160,66812,-163.0,163,0.05,0.037114325910806656,-40.37767028808594,1
161,66983,-171.0,171,0.05,0.03073737770318985,-40.926612854003906,1
162,67129,-146.0,146,0.05,0.05166615545749664,-43.82579803466797,1
163,67359,-230.0,230,0.05,0.10049338638782501,-41.27832794189453,1
164,67532,-173.0,173,0.05,0.1006653904914856,-40.94868469238281,1
165,67716,-184.0,184,0.05,0.0660279244184494,-41.529541015625,1
166,67875,-159.0,159,0.05,0.06834612041711807,-41.85267639160156,1
167,68115,-240.0,240,0.05,0.0809999406337738,-40.5914306640625,1
168,68279,-164.0,164,0.05,0.04331141710281372,-41.136505126953125,1
169,68427,-148.0,148,0.05,0.08338399976491928,-40.156822204589844,1
170,68956,-529.0,529,0.05,0.3599424660205841,-40.03899002075195,1
171,69117,-161.0,161,0.05,0.028139382600784302,-44.72334289550781,1
172,69482,-365.0,365,0.05,0.16376160085201263,-40.80897521972656,1
173,69720,-238.0,238,0.05,0.046070076525211334,-42.085662841796875,1
174,69998,-278.0,278,0.05,0.13312439620494843,-42.073551177978516,1
175,70192,-194.0,194,0.05,0.10937876999378204,-42.85900115966797,1
176,70436,-244.0,244,0.05,0.02647564932703972,-43.83917999267578,1
177,70598,-162.0,162,0.05,0.15791432559490204,-41.853668212890625,1
178,70883,-285.0,285,0.05,0.056618619710206985,-41.15530776977539,1
179,71290,-407.0,407,0.05,0.035223498940467834,-40.96396255493164,1
180,71704,-414.0,414,0.05,0.05398824065923691,-39.18851089477539,1
181,72027,-323.0,323,0.05,0.06985408812761307,-42.002262115478516,1
182,72192,-165.0,165,0.05,0.04940909147262573,-43.993080139160156,1
183,72832,-640.0,640,0.05,0.03442184627056122,-42.41753005981445,1
184,73317,-485.0,485,0.05,0.0793696790933609,-44.085418701171875,1
185,73555,-238.0,238,0.05,0.1701439917087555,-39.920230865478516,1
186,74266,-711.0,711,0.05,0.03232450783252716,-45.18136215209961,1
187,75699,-1433.0,1433,0.05,0.0433988980948925,-43.946380615234375,1
188,75874,-175.0,175,0.05,0.04811754822731018,-45.61395263671875,1
189,76033,-159.0,159,0.05,0.0857577919960022,-45.8669548034668,1
190,77165,-1132.0,1132,0.05,0.12236016988754272,-44.449859619140625,1
191,77452,-287.0,287,0.05,0.04822034388780594,-40.77692794799805,1
192,77994,-542.0,542,0.05,0.045860785990953445,-42.605499267578125,1
193,79994,-2000.0,2000,0.05,0.0720675140619278,-43.864524841308594,0
194,81994,-2000.0,2000,0.05,0.03357736021280289,-45.13499069213867,0
195,82464,-470.0,470,0.05,0.3339860737323761,-43.15557861328125,1
196,82691,-227.0,227,0.05,0.06254327297210693,-43.28261184692383,1
197,83602,-911.0,911,0.05,0.048353880643844604,-48.38070297241211,1
198,84276,-674.0,674,0.05,0.12518210709095,-45.55662536621094,1
199,86276,-2000.0,2000,0.05,0.052373506128787994,-49.86469268798828,0
200,86916,-640.0,640,0.05,0.09436014294624329,-48.93864440917969,1
201,87302,-386.0,386,0.05,0.08670271188020706,-44.949581146240234,1
202,87652,-350.0,350,0.05,0.03945108503103256,-47.82617950439453,1
203,87878,-226.0,226,0.05,0.09310944378376007,-46.55255126953125,1
204,88034,-156.0,156,0.05,0.1427256464958191,-44.74082946777344,1
205,88340,-306.0,306,0.05,0.027432270348072052,-49.221710205078125,1
206,88566,-226.0,226,0.05,0.07882317900657654,-49.607425689697266,1
207,89274,-708.0,708,0.05,0.07073328644037247,-46.331111907958984,1
208,89653,-379.0,379,0.05,0.08583194762468338,-48.29356002807617,1
209,89862,-209.0,209,0.05,0.10287149995565414,-50.325538635253906,1
210,89950,-88.0,88,0.05,0.050055742263793945,-48.46184539794922,1
211,90174,-224.0,224,0.05,0.04083811491727829,-48.738365173339844,1
212,90361,-187.0,187,0.05,0.07814934849739075,-45.532310485839844,1
213,90737,-376.0,376,0.05,0.1418224424123764,-48.57362365722656,1
214,91136,-399.0,399,0.05,0.08109448850154877,-46.77943420410156,1
215,91292,-156.0,156,0.05,0.028396135196089745,-44.645263671875,1
216,91500,-208.0,208,0.05,0.13270214200019836,-47.7325325012207,1
217,91677,-177.0,177,0.05,0.08574017137289047,-49.508174896240234,1
218,92140,-463.0,463,0.05,0.09889822453260422,-47.83652877807617,1
219,92465,-325.0,325,0.05,0.2664888799190521,-46.652366638183594,1
220,92643,-178.0,178,0.05,0.05325891822576523,-51.22373962402344,1
221,92795,-152.0,152,0.05,0.06906864792108536,-47.08465576171875,1
222,92964,-169.0,169,0.05,0.027339493855834007,-48.77583694458008,1
223,93319,-355.0,355,0.05,0.11299551278352737,-49.59756851196289,1
224,93845,-526.0,526,0.05,0.08713529258966446,-45.285274505615234,1
225,94016,-171.0,171,0.05,0.030975693836808205,-51.123695373535156,1
226,94158,-142.0,142,0.05,0.048899099230766296,-50.12418746948242,1
227,94346,-188.0,188,0.05,0.09035734087228775,-48.208553314208984,1
228,94528,-182.0,182,0.05,0.1819971203804016,-50.6607666015625,1
229,94756,-228.0,228,0.05,0.052528370171785355,-52.13835906982422,1
230,94922,-166.0,166,0.05,0.06525711715221405,-51.187679290771484,1
231,95076,-154.0,154,0.05,0.10760998725891113,-51.27656936645508,1
232,95176,-100.0,100,0.05,0.07282960414886475,-51.41295623779297,1
233,95283,-107.0,107,0.05,0.07711206376552582,-48.989723205566406,1
234,95375,-92.0,92,0.05,0.1625351905822754,-50.183372497558594,1
235,95542,-167.0,167,0.05,0.056343600153923035,-47.6661491394043,1
236,95631,-89.0,89,0.05,0.21008071303367615,-50.519493103027344,1
237,95720,-89.0,89,0.05,0.09719136357307434,-49.098846435546875,1
238,95894,-174.0,174,0.05,0.07068753242492676,-45.228187561035156,1
239,96084,-190.0,190,0.05,0.0890880823135376,-50.09505844116211,1
240,96258,-174.0,174,0.05,0.05448734387755394,-46.06013488769531,1
241,96413,-155.0,155,0.05,0.04990268498659134,-49.76850128173828,1
242,96588,-175.0,175,0.05,0.02748013660311699,-53.09022521972656,1
243,96751,-163.0,163,0.05,0.058122724294662476,-51.08467102050781,1
244,96921,-170.0,170,0.05,0.9278789758682251,-51.32249450683594,1
245,97131,-210.0,210,0.05,0.10738629102706909,-49.424354553222656,1
246,97292,-161.0,161,0.05,0.06964565813541412,-52.776031494140625,1
247,97452,-160.0,160,0.05,0.10993926972150803,-50.96427917480469,1
248,97619,-167.0,167,0.05,0.09945245087146759,-53.08915328979492,1
249,97787,-168.0,168,0.05,0.11764073371887207,-49.74835205078125,1
250,97972,-185.0,185,0.05,0.07324209809303284,-52.208396911621094,1
251,98135,-163.0,163,0.05,0.09025263786315918,-51.728878021240234,1
252,98319,-184.0,184,0.05,0.03155365213751793,-51.420166015625,1
253,98486,-167.0,167,0.05,0.041197583079338074,-49.99022674560547,1
254,98634,-148.0,148,0.05,0.03006698191165924,-51.00984191894531,1
255,98804,-170.0,170,0.05,0.05116948485374451,-49.45098114013672,1
256,98956,-152.0,152,0.05,0.05172198265790939,-49.50819778442383,1
257,99121,-165.0,165,0.05,0.044189777225255966,-48.89099884033203,1
258,99292,-171.0,171,0.05,0.15326660871505737,-49.7249755859375,1
259,99480,-188.0,188,0.05,0.03241314738988876,-50.45431900024414,1
260,99647,-167.0,167,0.05,0.0921090692281723,-48.13328170776367,1
261,99837,-190.0,190,0.05,0.0791429877281189,-51.98175048828125,1
262,99957,-120.0,120,0.05,0.18812024593353271,-50.469627380371094,1
263,100059,-102.0,102,0.05,0,0,1
264,101256,-1197.0,1197,0.05,0.13830968737602234,-45.86042404174805,1
265,101433,-177.0,177,0.05,0.030715590342879295,-53.836578369140625,1
266,101518,-85.0,85,0.05,0.09366220980882645,-53.14876937866211,1
267,101682,-164.0,164,0.05,0.12990236282348633,-49.12717056274414,1
268,101850,-168.0,168,0.05,0.17003273963928223,-52.009002685546875,1
269,101978,-128.0,128,0.05,0.0500582680106163,-53.42693328857422,1
270,102135,-157.0,157,0.05,0.20957118272781372,-48.48788070678711,1
271,102295,-160.0,160,0.05,0.16770431399345398,-49.26434326171875,1
272,102391,-96.0,96,0.05,0.035581134259700775,-53.34459686279297,1
273,102602,-211.0,211,0.05,0.06543386727571487,-46.256805419921875,1
274,102743,-141.0,141,0.05,0.043801430612802505,-51.00307846069336,1
275,102911,-168.0,168,0.05,0.19346025586128235,-49.66271209716797,1
276,103079,-168.0,168,0.05,0.08006967604160309,-49.201236724853516,1
277,103247,-168.0,168,0.05,0.060554273426532745,-51.403587341308594,1
278,103406,-159.0,159,0.05,0.06002561002969742,-51.74720001220703,1
279,103562,-156.0,156,0.05,0.20655152201652527,-52.67182922363281,1
280,103728,-166.0,166,0.05,0.04513220116496086,-48.13162612915039,1
281,103888,-160.0,160,0.05,0.1048235297203064,-52.90848159790039,1
282,104041,-153.0,153,0.05,0.12158634513616562,-54.09718704223633,1
283,104152,-111.0,111,0.05,0.06573998928070068,-53.13188934326172,1
284,104254,-102.0,102,0.05,0.2420015186071396,-48.16777038574219,1
285,104355,-101.0,101,0.05,0.17327550053596497,-49.071693420410156,1
286,104465,-110.0,110,0.05,0.10700343549251556,-53.07659149169922,1
287,104574,-109.0,109,0.05,0.12238157540559769,-51.3061408996582,1
288,104766,-192.0,192,0.05,0.04461470618844032,-51.23745346069336,1
289,104921,-155.0,155,0.05,0.11557964980602264,-53.34968185424805,1
290,105036,-115.0,115,0.05,0.09311799705028534,-52.328269958496094,1
291,105150,-114.0,114,0.05,0.1543377786874771,-49.90061569213867,1
292,105237,-87.0,87,0.05,0.15958893299102783,-50.754478454589844,1
293,105405,-168.0,168,0.05,0.04669155552983284,-57.01408386230469,1
294,105490,-85.0,85,0.05,0.01650567166507244,-46.997291564941406,1
295,105648,-158.0,158,0.05,0.10337017476558685,-52.07776641845703,1
296,105815,-167.0,167,0.05,0.07071588933467865,-49.843753814697266,1
297,105964,-149.0,149,0.05,0.11782965809106827,-52.34197235107422,1
298,106119,-155.0,155,0.05,0.15231527388095856,-53.23292541503906,1
299,106275,-156.0,156,0.05,0.24747812747955322,-48.214622497558594,1
300,106441,-166.0,166,0.05,0.1488809585571289,-53.4677734375,1
301,106572,-131.0,131,0.05,0.07568303495645523,-49.50228500366211,1
302,106732,-160.0,160,0.05,0.05907837301492691,-53.320396423339844,1
303,106886,-154.0,154,0.05,0.0749327689409256,-51.36903381347656,1
304,107048,-162.0,162,0.05,0.09555073082447052,-53.3685302734375,1
305,107209,-161.0,161,0.05,0.3151645064353943,-50.120689392089844,1
306,107365,-156.0,156,0.05,0.9427593946456909,-49.994384765625,1
307,107554,-189.0,189,0.05,0.2136872112751007,-49.03707504272461,1
308,107705,-151.0,151,0.05,0.04547010362148285,-49.216957092285156,1
309,107864,-159.0,159,0.05,0.17044444382190704,-48.501895904541016,1
310,108026,-162.0,162,0.05,0.07439395785331726,-49.93218231201172,1
311,108191,-165.0,165,0.05,0.15043333172798157,-55.613887786865234,1
312,108345,-154.0,154,0.05,0.3821917474269867,-49.72492218017578,1
313,108463,-118.0,118,0.05,0.049281373620033264,-53.5372314453125,1
314,108551,-88.0,88,0.05,0.06294284015893936,-50.30957794189453,1
315,108709,-158.0,158,0.05,0.20881234109401703,-55.257911682128906,1
316,108866,-157.0,157,0.05,0.12320040166378021,-51.7578125,1
317,108996,-130.0,130,0.05,0.07078897953033447,-55.10108184814453,1
318,109121,-125.0,125,0.05,0.06048213690519333,-53.97599792480469,1
319,109265,-144.0,144,0.05,0.05543230473995209,-50.87702560424805,1
320,109413,-148.0,148,0.05,0.04869922995567322,-52.86825180053711,1
321,109566,-153.0,153,0.05,0.06078318506479263,-55.19816589355469,1
322,109677,-111.0,111,0.05,0.04838823899626732,-50.03972625732422,1
323,109826,-149.0,149,0.05,0.04641720652580261,-53.80445861816406,1
324,109961,-135.0,135,0.05,0.1081569492816925,-52.898162841796875,1
325,110075,-114.0,114,0.05,0.15347591042518616,-47.91743087768555,1
326,110202,-127.0,127,0.05,0.11878114193677902,-51.535396575927734,1
327,110353,-151.0,151,0.05,0.19646787643432617,-51.76910400390625,1
328,110491,-138.0,138,0.05,0.053718674927949905,-53.14493942260742,1
329,110617,-126.0,126,0.05,0.08276493847370148,-51.1909065246582,1
330,110780,-163.0,163,0.05,0.042686112225055695,-49.991783142089844,1
331,110876,-96.0,96,0.05,0.12189052999019623,-49.44342803955078,1
332,111028,-152.0,152,0.05,0.08264993131160736,-49.10487365722656,1
333,111181,-153.0,153,0.05,0.12442673742771149,-54.29840087890625,1
334,111281,-100.0,100,0.05,0.21764400601387024,-50.98774719238281,1
335,111440,-159.0,159,0.05,0.2544439435005188,-53.003684997558594,1
336,111582,-142.0,142,0.05,0.06062738597393036,-48.55839538574219,1
337,111671,-89.0,89,0.05,0.02999931015074253,-51.75904846191406,1
338,111779,-108.0,108,0.05,0.07875123620033264,-53.128238677978516,1
339,111925,-146.0,146,0.05,0.13154849410057068,-53.69869613647461,1
340,112074,-149.0,149,0.05,0.2202320396900177,-47.67947006225586,1
341,112217,-143.0,143,0.05,0.1764037162065506,-53.89081573486328,1
342,112338,-121.0,121,0.05,0.13088758289813995,-50.38398742675781,1
343,112491,-153.0,153,0.05,0.31191426515579224,-55.36424255371094,1
344,112594,-103.0,103,0.05,0.08359381556510925,-50.08837127685547,1
345,112742,-148.0,148,0.05,0.021378161385655403,-48.598915100097656,1
346,112899,-157.0,157,0.05,0.05577125400304794,-52.01069259643555,1
347,113018,-119.0,119,0.05,0.3331320583820343,-51.215415954589844,1
348,113117,-99.0,99,0.05,0.34648752212524414,-48.951995849609375,1
349,113294,-177.0,177,0.05,0.10548074543476105,-48.02539825439453,1
350,113381,-87.0,87,0.05,0.1796712577342987,-50.461395263671875,1
351,113526,-145.0,145,0.05,0.10575069487094879,-50.850467681884766,1
352,113676,-150.0,150,0.05,0.08785711228847504,-51.46502685546875,1
353,113809,-133.0,133,0.05,0.20054200291633606,-53.078369140625,1
354,113990,-181.0,181,0.05,0.11069675534963608,-48.872825622558594,1
355,114106,-116.0,116,0.05,0.23239253461360931,-53.78830337524414,1
356,114263,-157.0,157,0.05,0.4230860471725464,-50.688865661621094,1
357,114420,-157.0,157,0.05,0.22434061765670776,-50.668949127197266,1
358,114532,-112.0,112,0.05,0.5672394037246704,-50.528778076171875,1
359,114684,-152.0,152,0.05,0.11508335173130035,-52.05498504638672,1
360,114798,-114.0,114,0.05,0.04545815661549568,-51.39739990234375,1
361,114892,-94.0,94,0.05,0.21220436692237854,-54.688682556152344,1
362,114989,-97.0,97,0.05,0.131051704287529,-53.53691864013672,1
363,115088,-99.0,99,0.05,0.09230027347803116,-51.70412826538086,1
364,115228,-140.0,140,0.05,0.2539474368095398,-49.28517150878906,1
365,115362,-134.0,134,0.05,0.09659847617149353,-49.263572692871094,1
366,115537,-175.0,175,0.05,0.33000457286834717,-52.46282958984375,1
367,115714,-177.0,177,0.05,0.24631066620349884,-51.81391906738281,1
368,115891,-177.0,177,0.05,0.08657047897577286,-51.2359504699707,1
369,115995,-104.0,104,0.05,0.06143197417259216,-49.462623596191406,1
370,116154,-159.0,159,0.05,0.06865613907575607,-51.774749755859375,1
371,116266,-112.0,112,0.05,0.08703872561454773,-52.60689926147461,1
372,116415,-149.0,149,0.05,0.1025191992521286,-52.76866149902344,1
373,116566,-151.0,151,0.05,0.2639136016368866,-52.67461395263672,1
374,116730,-164.0,164,0.05,0.08664169907569885,-52.1901741027832,1
375,116853,-123.0,123,0.05,0.1586325317621231,-54.8959846496582,1
376,116956,-103.0,103,0.05,0.0593600794672966,-52.542686462402344,1
